id,name
http://www_wikidata_org/entity/Q129745813,Madame Schweberle
http://www_wikidata_org/entity/Q129745815,Oscar
http://www_wikidata_org/entity/Q129745817,Madame Lewermann
http://www_wikidata_org/entity/Q129745819,Suzanne
http://www_wikidata_org/entity/Q129745821,Jean Brey
http://www_wikidata_org/entity/Q129745823,Schakob
http://www_wikidata_org/entity/Q129838733,Henley
http://www_wikidata_org/entity/Q129910671,Clerdon
http://www_wikidata_org/entity/Q129998751,Imina
http://www_wikidata_org/entity/Q13012798,Galatea Merrythought
http://www_wikidata_org/entity/Q130131181,Petitcrieu
http://www_wikidata_org/entity/Q130210570,Tindómiel
http://www_wikidata_org/entity/Q130218455,Q130218455
http://www_wikidata_org/entity/Q130232968,Camilla
http://www_wikidata_org/entity/Q130233126,Cassilda
http://www_wikidata_org/entity/Q130233127,Stranger
http://www_wikidata_org/entity/Q130244478,Ashema the Listener
http://www_wikidata_org/entity/Q130244505,Blue Celestial
http://www_wikidata_org/entity/Q130244603,Callus the Void
http://www_wikidata_org/entity/Q130244624,Celestial Madonna
http://www_wikidata_org/entity/Q130244626,Devron the Experimenter
http://www_wikidata_org/entity/Q13026554,Goku Jr_
http://www_wikidata_org/entity/Q130278630,Q130278630
http://www_wikidata_org/entity/Q130283384,Ladja
http://www_wikidata_org/entity/Q130284197,Manwendil
http://www_wikidata_org/entity/Q130285524,Q130285524
http://www_wikidata_org/entity/Q130288088,Kankata Ramzan
http://www_wikidata_org/entity/Q1302884,Lektro
http://www_wikidata_org/entity/Q130294382,Gillian Holroyd
http://www_wikidata_org/entity/Q130304909,Reruhi-san
http://www_wikidata_org/entity/Q130305643,Mio Kurosuzu
http://www_wikidata_org/entity/Q130326414,Nei
http://www_wikidata_org/entity/Q130330266,Puzzly
http://www_wikidata_org/entity/Q130347904,Olive Specter
http://www_wikidata_org/entity/Q130355223,The Caliente Sisters
http://www_wikidata_org/entity/Q130355247,Nina Caliente
http://www_wikidata_org/entity/Q130355248,Dina Caliente
http://www_wikidata_org/entity/Q130385011,Vardilmë
http://www_wikidata_org/entity/Q130397840,Creaking
http://www_wikidata_org/entity/Q130416259,Aulendil
http://www_wikidata_org/entity/Q130427971,Fronk
http://www_wikidata_org/entity/Q130428118,Pyoro
http://www_wikidata_org/entity/Q130518101,Shin Godzilla
http://www_wikidata_org/entity/Q130520557,Dhananjay Mane
http://www_wikidata_org/entity/Q130536714,Aribunta
http://www_wikidata_org/entity/Q130542625,Prerna Sharma
http://www_wikidata_org/entity/Q130549018,King of the Party
http://www_wikidata_org/entity/Q130549099,Themself
http://www_wikidata_org/entity/Q130549108,Mother
http://www_wikidata_org/entity/Q130549115,Grandmother
http://www_wikidata_org/entity/Q130549123,Great Grandfather
http://www_wikidata_org/entity/Q130549187,Mixed
http://www_wikidata_org/entity/Q130549196,Mom
http://www_wikidata_org/entity/Q130549217,Dave
http://www_wikidata_org/entity/Q130549221,Dawn
http://www_wikidata_org/entity/Q130549228,Lisa
http://www_wikidata_org/entity/Q130549233,Emily
http://www_wikidata_org/entity/Q130549687,Aubrey
http://www_wikidata_org/entity/Q130549695,Cam
http://www_wikidata_org/entity/Q130549697,Jude
http://www_wikidata_org/entity/Q130684498,Sunda
http://www_wikidata_org/entity/Q130704978,Krishashva
http://www_wikidata_org/entity/Q130705123,Jaya
http://www_wikidata_org/entity/Q130705212,Vijaya
http://www_wikidata_org/entity/Q130705264,Samhara
http://www_wikidata_org/entity/Q130708027,Guha
http://www_wikidata_org/entity/Q130708933,Bharadwaja
http://www_wikidata_org/entity/Q1307185,Hador
http://www_wikidata_org/entity/Q130724753,Godzilla
http://www_wikidata_org/entity/Q130742029,Anxiety
http://www_wikidata_org/entity/Q130783665,Godzilla
http://www_wikidata_org/entity/Q130855277,Captain James
http://www_wikidata_org/entity/Q130857912,Chill guy
http://www_wikidata_org/entity/Q13090126,Pollux Black
http://www_wikidata_org/entity/Q13097371,Sukrasana
http://www_wikidata_org/entity/Q130974479,Hindurao Dhonde Patil
http://www_wikidata_org/entity/Q131173623,Splat the Cat
http://www_wikidata_org/entity/Q131228195,SCP-023
http://www_wikidata_org/entity/Q131273182,Aglaia
http://www_wikidata_org/entity/Q131286540,Tiamat
http://www_wikidata_org/entity/Q131293212,Kong
http://www_wikidata_org/entity/Q131315362,Mairen
http://www_wikidata_org/entity/Q131315777,Sorak
http://www_wikidata_org/entity/Q131320002,Bookkeeper Gråberg
http://www_wikidata_org/entity/Q131345252,Babe Jenson
http://www_wikidata_org/entity/Q131346,Pandora
http://www_wikidata_org/entity/Q131360510,Yávien
http://www_wikidata_org/entity/Q131374995,Valya Harkonnen
http://www_wikidata_org/entity/Q1313761,Q1313761
http://www_wikidata_org/entity/Q13138945,Elendur of Arnor
http://www_wikidata_org/entity/Q131389733,Daniel Wendling
http://www_wikidata_org/entity/Q131389734,Lissel
http://www_wikidata_org/entity/Q131389735,Schorsch Peterhänsel
http://www_wikidata_org/entity/Q131389736,Theres
http://www_wikidata_org/entity/Q131389737,Andrees Bottjuckel
http://www_wikidata_org/entity/Q131389738,Velde Umecker
http://www_wikidata_org/entity/Q131389739,Michel Ohlmershans
http://www_wikidata_org/entity/Q131389740,Philipp Stawalter
http://www_wikidata_org/entity/Q131389992,De Chantelaur
http://www_wikidata_org/entity/Q131389993,Pinteau
http://www_wikidata_org/entity/Q131389994,De Morard
http://www_wikidata_org/entity/Q131389995,Des Vergettes
http://www_wikidata_org/entity/Q131389996,Un laquais
http://www_wikidata_org/entity/Q131389997,Marquise de Cernois
http://www_wikidata_org/entity/Q131389998,Hélène de Chantelaur
http://www_wikidata_org/entity/Q131389999,Renée de Cernois
http://www_wikidata_org/entity/Q131390000,Julie
http://www_wikidata_org/entity/Q131390001,Gévaudan
http://www_wikidata_org/entity/Q131394654,Inspector Alan Grant
http://www_wikidata_org/entity/Q131395372,Kala
http://www_wikidata_org/entity/Q131395379,Zak
http://www_wikidata_org/entity/Q131395552,Zorax
http://www_wikidata_org/entity/Q131395586,Tempestra
http://www_wikidata_org/entity/Q131396723,Paginet
http://www_wikidata_org/entity/Q131396724,Livergin
http://www_wikidata_org/entity/Q131396725,Plumarel
http://www_wikidata_org/entity/Q131396726,Dardillon
http://www_wikidata_org/entity/Q131396727,Rasanville
http://www_wikidata_org/entity/Q131396728,Joseph
http://www_wikidata_org/entity/Q131396729,Patrigeot
http://www_wikidata_org/entity/Q131396730,Madame Paginet
http://www_wikidata_org/entity/Q131396731,Targinette
http://www_wikidata_org/entity/Q131396732,Simone
http://www_wikidata_org/entity/Q131396733,Madame Livergin
http://www_wikidata_org/entity/Q131398765,Ptah
http://www_wikidata_org/entity/Q131401857,fictional Demon King
http://www_wikidata_org/entity/Q13140335,Q13140335
http://www_wikidata_org/entity/Q131406916,Oromendil
http://www_wikidata_org/entity/Q131412361,Herr Starkhans
http://www_wikidata_org/entity/Q131412362,Frau Dorothee (Dorthee)
http://www_wikidata_org/entity/Q131412363,Lieschen (Lissel)
http://www_wikidata_org/entity/Q131412364,Herr Mehlbrüh (Mehlbrüej)
http://www_wikidata_org/entity/Q131412365,Frau Rosine
http://www_wikidata_org/entity/Q131412366,Wolfgang
http://www_wikidata_org/entity/Q131412367,Christinchen (Christinel)
http://www_wikidata_org/entity/Q131412368,Lizenziat Mehlbrüh
http://www_wikidata_org/entity/Q131412389,Reinhold
http://www_wikidata_org/entity/Q131412390,Fr_ Prechterin (Prechtere)
http://www_wikidata_org/entity/Q131412391,Klärchen (Klärel)
http://www_wikidata_org/entity/Q131412392,Gläsler
http://www_wikidata_org/entity/Q131412393,Pfarrer Christlieb
http://www_wikidata_org/entity/Q131412394,Barbara (Berwel)
http://www_wikidata_org/entity/Q131412395,Brigitte (Bryd)
http://www_wikidata_org/entity/Q131412396,Claus
http://www_wikidata_org/entity/Q131427495,Tree of Souls
http://www_wikidata_org/entity/Q131429543,Q131429543
http://www_wikidata_org/entity/Q131429587,Q131429587
http://www_wikidata_org/entity/Q131429591,Emilie
http://www_wikidata_org/entity/Q131429592,Jeanne
http://www_wikidata_org/entity/Q131429593,Anatol
http://www_wikidata_org/entity/Q131429594,Jules Salber
http://www_wikidata_org/entity/Q131429595,Albert Reißer
http://www_wikidata_org/entity/Q131429596,Madame Susanne Schmidt
http://www_wikidata_org/entity/Q131429597,Susanne
http://www_wikidata_org/entity/Q131429598,Schampetiß Schneider (gen_ Général)
http://www_wikidata_org/entity/Q131429599,Ammej
http://www_wikidata_org/entity/Q131429600,Jean
http://www_wikidata_org/entity/Q131429601,Marie
http://www_wikidata_org/entity/Q131429602,Wanda Stern
http://www_wikidata_org/entity/Q131429603,Piefke
http://www_wikidata_org/entity/Q131429604,D’r Chrischtenatz
http://www_wikidata_org/entity/Q131429605,Erster Handwerker
http://www_wikidata_org/entity/Q131429606,Zweiter Handwerker
http://www_wikidata_org/entity/Q131429671,Q131429671
http://www_wikidata_org/entity/Q131429676,René Bimbernell
http://www_wikidata_org/entity/Q131429698,Q131429698
http://www_wikidata_org/entity/Q131429722,Lucie
http://www_wikidata_org/entity/Q131429745,Q131429745
http://www_wikidata_org/entity/Q131429746,Mme_ Wermischell
http://www_wikidata_org/entity/Q131429776,Emil Schrumpel
http://www_wikidata_org/entity/Q131429929,Q131429929
http://www_wikidata_org/entity/Q131429935,Mehrere Mitglieder vum S_ C_ „Preßluft“
http://www_wikidata_org/entity/Q131429936,Q131429936
http://www_wikidata_org/entity/Q131429940,Q131429940
http://www_wikidata_org/entity/Q131429944,Fritz Grinsinger
http://www_wikidata_org/entity/Q131429945,Caroline Grinsinger
http://www_wikidata_org/entity/Q131429946,Jeannette Grinsinger
http://www_wikidata_org/entity/Q131429947,Lisa Grinsinger
http://www_wikidata_org/entity/Q131429948,Auguste Grinsinger
http://www_wikidata_org/entity/Q131429949,Georges Ehrstein
http://www_wikidata_org/entity/Q131429950,Charles Durand
http://www_wikidata_org/entity/Q131429951,Dr_ Kneppchen
http://www_wikidata_org/entity/Q131429952,Hans Grinsinger
http://www_wikidata_org/entity/Q131429953,Karl Gauthier
http://www_wikidata_org/entity/Q131429954,Olga Gauthier
http://www_wikidata_org/entity/Q131429955,Rièmer
http://www_wikidata_org/entity/Q131429956,Le baron de Rose
http://www_wikidata_org/entity/Q131429957,Marie
http://www_wikidata_org/entity/Q131429958,Ein Diener
http://www_wikidata_org/entity/Q131429959,Ein Gendarm
http://www_wikidata_org/entity/Q131429960,Ein Mitglied des Sachsenbundes
http://www_wikidata_org/entity/Q131429961,Ein Mitglied der Fanfare
http://www_wikidata_org/entity/Q131429962,Mitglieder des Sachsenbundes und der Fanfare Alsacienne
http://www_wikidata_org/entity/Q131429965,Alle
http://www_wikidata_org/entity/Q131430757,Pedro
http://www_wikidata_org/entity/Q131430758,D'r Herr Maire
http://www_wikidata_org/entity/Q131430759,Sancho
http://www_wikidata_org/entity/Q131430760,Mlle Florentine Blind
http://www_wikidata_org/entity/Q131430761,Dr_ Freundlich
http://www_wikidata_org/entity/Q131430762,Pepito
http://www_wikidata_org/entity/Q131430763,Seppel
http://www_wikidata_org/entity/Q131430764,Suzanne
http://www_wikidata_org/entity/Q131430765,Don Enriquo
http://www_wikidata_org/entity/Q131430766,Jerry
http://www_wikidata_org/entity/Q131430767,Lucie
http://www_wikidata_org/entity/Q131430768,Pablo
http://www_wikidata_org/entity/Q131430769,Pfeffer
http://www_wikidata_org/entity/Q131430771,Müller
http://www_wikidata_org/entity/Q131430772,Lehrer
http://www_wikidata_org/entity/Q131430773,Morte Velte
http://www_wikidata_org/entity/Q131430774,Schiere Hans
http://www_wikidata_org/entity/Q131430775,Tricointe
http://www_wikidata_org/entity/Q131430776,Eugénie Klein
http://www_wikidata_org/entity/Q131430777,Cyprien Gaudet
http://www_wikidata_org/entity/Q131430778,Anna
http://www_wikidata_org/entity/Q131430779,Marius
http://www_wikidata_org/entity/Q131430780,Rosalie
http://www_wikidata_org/entity/Q131430781,Louise
http://www_wikidata_org/entity/Q131430782,Octave Rosimond
http://www_wikidata_org/entity/Q131430783,Bienassis
http://www_wikidata_org/entity/Q131430784,Elise Muller
http://www_wikidata_org/entity/Q131430785,Joséphine Roth
http://www_wikidata_org/entity/Q131430786,Poche
http://www_wikidata_org/entity/Q131430787,Marthala
http://www_wikidata_org/entity/Q131430788,La Moulaine
http://www_wikidata_org/entity/Q131430789,Pinglet
http://www_wikidata_org/entity/Q131430790,Dirrebirels Dicker
http://www_wikidata_org/entity/Q131430791,Giltbür
http://www_wikidata_org/entity/Q131430792,Nejbierel
http://www_wikidata_org/entity/Q131430793,Ein Velocipedist
http://www_wikidata_org/entity/Q131430794,Doni
http://www_wikidata_org/entity/Q131430795,Ein Lump
http://www_wikidata_org/entity/Q131430796,Dorfpolizist
http://www_wikidata_org/entity/Q131430797,Briefbote
http://www_wikidata_org/entity/Q131430798,Besitzer eines Messtistandes
http://www_wikidata_org/entity/Q131430799,Marie
http://www_wikidata_org/entity/Q131430800,Grethl
http://www_wikidata_org/entity/Q131430801,Velocipedistin
http://www_wikidata_org/entity/Q131430802,Fränz
http://www_wikidata_org/entity/Q131430803,Bauernbursche
http://www_wikidata_org/entity/Q131430804,Meykäthel
http://www_wikidata_org/entity/Q131430805,Aelterer Bauer
http://www_wikidata_org/entity/Q131430806,Anderer Bauer
http://www_wikidata_org/entity/Q131430807,Ein Anderer
http://www_wikidata_org/entity/Q131430808,Die Bauern
http://www_wikidata_org/entity/Q131430809,Orgelmann
http://www_wikidata_org/entity/Q131430815,Gutierez
http://www_wikidata_org/entity/Q131430816,2 Page
http://www_wikidata_org/entity/Q131430817,4 Saldate
http://www_wikidata_org/entity/Q131430830,Steckelmann
http://www_wikidata_org/entity/Q131430831,Dr_ Ernest Spitzer
http://www_wikidata_org/entity/Q131430832,Spunde
http://www_wikidata_org/entity/Q131430833,Alfred
http://www_wikidata_org/entity/Q131430834,Schakob
http://www_wikidata_org/entity/Q131430835,Glöckl
http://www_wikidata_org/entity/Q131430836,Stengel
http://www_wikidata_org/entity/Q131430837,Schmidt
http://www_wikidata_org/entity/Q131430948,Bouquet des Ifs
http://www_wikidata_org/entity/Q131430949,François
http://www_wikidata_org/entity/Q131430950,Dominique
http://www_wikidata_org/entity/Q131430951,Premier garçon du garde meuble national
http://www_wikidata_org/entity/Q131430952,Deuxième garçon
http://www_wikidata_org/entity/Q131430954,Gobette
http://www_wikidata_org/entity/Q131430955,Aglaé
http://www_wikidata_org/entity/Q131430956,Denise
http://www_wikidata_org/entity/Q131431004,Angelina
http://www_wikidata_org/entity/Q131431005,Sophie
http://www_wikidata_org/entity/Q131431006,Juliette
http://www_wikidata_org/entity/Q131431007,Employés du ministère
http://www_wikidata_org/entity/Q131431025,Dmitri Jurjewitch
http://www_wikidata_org/entity/Q131431026,Feodor Monoklowski
http://www_wikidata_org/entity/Q131431027,Iwan Grobsakoff
http://www_wikidata_org/entity/Q131431028,Wladimir Manschtucheff
http://www_wikidata_org/entity/Q131431029,Michel Strohkopf
http://www_wikidata_org/entity/Q131431030,Sergius Chicanin
http://www_wikidata_org/entity/Q131431031,Katharina
http://www_wikidata_org/entity/Q131431032,Nadeschda
http://www_wikidata_org/entity/Q131431039,Alexei Dumidoff
http://www_wikidata_org/entity/Q131431040,Aaron Herzowitch
http://www_wikidata_org/entity/Q131431041,Soldaten
http://www_wikidata_org/entity/Q131431042,Musiker
http://www_wikidata_org/entity/Q131431043,Bauern
http://www_wikidata_org/entity/Q131431044,Bären
http://www_wikidata_org/entity/Q131431045,Wölfe
http://www_wikidata_org/entity/Q131431123,"Wirtin ""Zur guldige Gans"""
http://www_wikidata_org/entity/Q131431124,Finele
http://www_wikidata_org/entity/Q131431125,Katherine
http://www_wikidata_org/entity/Q131431126,Liesel
http://www_wikidata_org/entity/Q131431127,Rosel
http://www_wikidata_org/entity/Q131431128,Süzi
http://www_wikidata_org/entity/Q131431129,Emmy
http://www_wikidata_org/entity/Q131431130,Anny
http://www_wikidata_org/entity/Q131431171,Drei Zeginermaidle
http://www_wikidata_org/entity/Q131431172,Mlle Natalie Piedebiche
http://www_wikidata_org/entity/Q131431173,A Müssfallekrämer
http://www_wikidata_org/entity/Q131431325,Doctor Frontignan
http://www_wikidata_org/entity/Q131431326,Doctor Lavirette
http://www_wikidata_org/entity/Q131431327,Brackson
http://www_wikidata_org/entity/Q131431328,Coronel Lartigoul
http://www_wikidata_org/entity/Q131431329,Maxim Leverdier
http://www_wikidata_org/entity/Q131431330,Francesch
http://www_wikidata_org/entity/Q131431331,August
http://www_wikidata_org/entity/Q131431332,Un senyor d'edat (un vieil homme)
http://www_wikidata_org/entity/Q131431349,El delegat (le délégué)
http://www_wikidata_org/entity/Q131431350,Fifi
http://www_wikidata_org/entity/Q131431351,La senyora Bicot (Madame Bicot)
http://www_wikidata_org/entity/Q131431352,Angelina
http://www_wikidata_org/entity/Q131431353,Sidonia Gazel
http://www_wikidata_org/entity/Q131431354,Roseta
http://www_wikidata_org/entity/Q131431356,Senyoreta Coloma (Mademoiselle Coloma)
http://www_wikidata_org/entity/Q131432731,Ein Velocipedist
http://www_wikidata_org/entity/Q131432732,Ein Kaminfeger
http://www_wikidata_org/entity/Q131432733,Ziwwelé
http://www_wikidata_org/entity/Q131432734,Ein Croque-mort
http://www_wikidata_org/entity/Q131432735,Erster Knabe
http://www_wikidata_org/entity/Q131432736,Zweiter Knabe
http://www_wikidata_org/entity/Q131432737,Jeanne
http://www_wikidata_org/entity/Q131432738,Madam Schnetter
http://www_wikidata_org/entity/Q131432739,Eine Velocipedistin
http://www_wikidata_org/entity/Q131432740,Wahlmänner
http://www_wikidata_org/entity/Q131433153,Mlle Dorémi
http://www_wikidata_org/entity/Q131433154,Rose Zimperlig
http://www_wikidata_org/entity/Q131433155,Eugénie Rabstock
http://www_wikidata_org/entity/Q131433156,Joséphine Meyer
http://www_wikidata_org/entity/Q131433157,Marguerite Ratsch
http://www_wikidata_org/entity/Q131433158,Denise Stolz
http://www_wikidata_org/entity/Q131433159,Colette Schmoll
http://www_wikidata_org/entity/Q131433160,Yvonne Lang
http://www_wikidata_org/entity/Q131433161,Zusanne Rost
http://www_wikidata_org/entity/Q131433228,Hering
http://www_wikidata_org/entity/Q131433229,Rigele
http://www_wikidata_org/entity/Q131433230,Edmond Hering
http://www_wikidata_org/entity/Q131433231,Virginie Hering
http://www_wikidata_org/entity/Q131433232,Engelbach
http://www_wikidata_org/entity/Q131433233,Madame Engelbach
http://www_wikidata_org/entity/Q131433234,Paul Engelbach
http://www_wikidata_org/entity/Q131433235,Wendling
http://www_wikidata_org/entity/Q131433236,Lisette
http://www_wikidata_org/entity/Q131433237,Batrütsch
http://www_wikidata_org/entity/Q131433238,Fix
http://www_wikidata_org/entity/Q131433603,Madame Schall
http://www_wikidata_org/entity/Q131433604,Marie
http://www_wikidata_org/entity/Q131433605,Véronique
http://www_wikidata_org/entity/Q131433606,Céline
http://www_wikidata_org/entity/Q131433607,Madame Fàjer
http://www_wikidata_org/entity/Q131433608,Margrit
http://www_wikidata_org/entity/Q131433609,Charlotte
http://www_wikidata_org/entity/Q131433610,Henriette
http://www_wikidata_org/entity/Q131433707,Madame Kripplere
http://www_wikidata_org/entity/Q131433708,Madame Babblere
http://www_wikidata_org/entity/Q131433709,Louisette
http://www_wikidata_org/entity/Q131433710,Jeannette
http://www_wikidata_org/entity/Q131433711,Eine Schirmflickerin
http://www_wikidata_org/entity/Q131436680,Irène
http://www_wikidata_org/entity/Q131436681,Juliette
http://www_wikidata_org/entity/Q131436682,Marthe
http://www_wikidata_org/entity/Q131436683,Jeanne
http://www_wikidata_org/entity/Q131436684,Mlle Amélie
http://www_wikidata_org/entity/Q131436685,Sophie
http://www_wikidata_org/entity/Q131436687,Elise
http://www_wikidata_org/entity/Q131437451,Jethalal Gada
http://www_wikidata_org/entity/Q131439641,Stanley
http://www_wikidata_org/entity/Q131439815,Piebald
http://www_wikidata_org/entity/Q131440438,Scor-Pion
http://www_wikidata_org/entity/Q131443676,Axantur
http://www_wikidata_org/entity/Q131445657,Katrijn
http://www_wikidata_org/entity/Q131447649,Meyer
http://www_wikidata_org/entity/Q131447650,Jean
http://www_wikidata_org/entity/Q131447651,Emil
http://www_wikidata_org/entity/Q131462977,Philomena
http://www_wikidata_org/entity/Q131465431,Taarak Mehta
http://www_wikidata_org/entity/Q131470293,Caliondo
http://www_wikidata_org/entity/Q131519291,Spider Bytez
http://www_wikidata_org/entity/Q131519430,John Gabriel Borkman
http://www_wikidata_org/entity/Q131519547,Joroguma
http://www_wikidata_org/entity/Q131519797,Skullface McGillin
http://www_wikidata_org/entity/Q131519803,Monoculus
http://www_wikidata_org/entity/Q131566167,Thorbjörn Fälldin
http://www_wikidata_org/entity/Q131578598,Virtual Marilyn
http://www_wikidata_org/entity/Q131583282,Leonid Brezhnev
http://www_wikidata_org/entity/Q131583299,Ronald Reagan
http://www_wikidata_org/entity/Q131583326,Ola Ullsten
http://www_wikidata_org/entity/Q1315894,Hayato Gokudera
http://www_wikidata_org/entity/Q131598249,Gangaram
http://www_wikidata_org/entity/Q131605612,Maxon Jaxon
http://www_wikidata_org/entity/Q131611874,Steven Calhoun
http://www_wikidata_org/entity/Q131612304,1-Up Mushroom
http://www_wikidata_org/entity/Q1316142,Alfie Atkins
http://www_wikidata_org/entity/Q131618063,Alien Monster
http://www_wikidata_org/entity/Q131632180,Elias Walker
http://www_wikidata_org/entity/Q131674808,Solveig Fälldin
http://www_wikidata_org/entity/Q131726268,Lindissë
http://www_wikidata_org/entity/Q1317441,Mai Shiranui
http://www_wikidata_org/entity/Q131747711,Godzilla Earth
http://www_wikidata_org/entity/Q131824358,Lil' Poundcake
http://www_wikidata_org/entity/Q131828129,Aiko
http://www_wikidata_org/entity/Q131829767,Waniyama-san
http://www_wikidata_org/entity/Q1318338,King Dedede
http://www_wikidata_org/entity/Q131870147,Ardamir
http://www_wikidata_org/entity/Q131905726,Pterodactyl Ghost
http://www_wikidata_org/entity/Q13194826,Spàgan
http://www_wikidata_org/entity/Q1319513,Odin
http://www_wikidata_org/entity/Q13195501,Astolfu
http://www_wikidata_org/entity/Q131986254,Booker
http://www_wikidata_org/entity/Q1320060,Tyrant virus
http://www_wikidata_org/entity/Q132014238,Cemendur
http://www_wikidata_org/entity/Q132074176,Q132074176
http://www_wikidata_org/entity/Q132081784,Arrigo
http://www_wikidata_org/entity/Q132127658,Matthew Shardlake
http://www_wikidata_org/entity/Q132156565,Kambili
http://www_wikidata_org/entity/Q132176027,Jefferson Stillwall
http://www_wikidata_org/entity/Q132181281,Menace
http://www_wikidata_org/entity/Q132289024,Q132289024
http://www_wikidata_org/entity/Q132295026,Owl
http://www_wikidata_org/entity/Q132353187,Tegwolo
http://www_wikidata_org/entity/Q132476888,Ji-yeong
http://www_wikidata_org/entity/Q1324845,Lemmy Caution
http://www_wikidata_org/entity/Q1325277,Cobi
http://www_wikidata_org/entity/Q132562268,Ultra Fishbunjin 3000
http://www_wikidata_org/entity/Q132586644,Ronny Stenström
http://www_wikidata_org/entity/Q132586788,Ragnar
http://www_wikidata_org/entity/Q132631906,Sibuxiang
http://www_wikidata_org/entity/Q132803382,Godzilla (Showa)
http://www_wikidata_org/entity/Q132860040,Malantur
http://www_wikidata_org/entity/Q132861410,Characters of the Street Fighter III series
http://www_wikidata_org/entity/Q133093691,Perdita Durango
http://www_wikidata_org/entity/Q133160371,Q133160371
http://www_wikidata_org/entity/Q133263884,Írildë
http://www_wikidata_org/entity/Q133267296,Xandra Neramani
http://www_wikidata_org/entity/Q133271833,Durrr Burger
http://www_wikidata_org/entity/Q1333353,Elric of Melniboné
http://www_wikidata_org/entity/Q133367,Li Kui
http://www_wikidata_org/entity/Q133393,Ash
http://www_wikidata_org/entity/Q133444728,Nessanië
http://www_wikidata_org/entity/Q13359612,Fred Weasley
http://www_wikidata_org/entity/Q13359613,George Weasley
http://www_wikidata_org/entity/Q1338935,Nowzar
http://www_wikidata_org/entity/Q13403064,The Prince
http://www_wikidata_org/entity/Q13403334,Frór
http://www_wikidata_org/entity/Q13403345,Vëantur
http://www_wikidata_org/entity/Q13403405,Hosuke Sharaku
http://www_wikidata_org/entity/Q13403416,Húrin of Emyn Arnen
http://www_wikidata_org/entity/Q1340530,Rebecca Chambers
http://www_wikidata_org/entity/Q13406546,Bra'tac
http://www_wikidata_org/entity/Q13422167,Daxter
http://www_wikidata_org/entity/Q1343078,Superintendent Battle
http://www_wikidata_org/entity/Q13512240,Bride of Frankenstein
http://www_wikidata_org/entity/Q135145,Lena Kaligaris
http://www_wikidata_org/entity/Q13518341,Littlefoot
http://www_wikidata_org/entity/Q13520213,Ragnar Lothbrok
http://www_wikidata_org/entity/Q1357552,Ernst Bettler
http://www_wikidata_org/entity/Q13581323,Nico di Angelo
http://www_wikidata_org/entity/Q13636183,Findis
http://www_wikidata_org/entity/Q13641848,Gerrit de Postduif
http://www_wikidata_org/entity/Q1364489,Kara Ben Nemsi
http://www_wikidata_org/entity/Q13649559,Misir Ali
http://www_wikidata_org/entity/Q13685096,Cinderella
http://www_wikidata_org/entity/Q1377227,Gellert Grindelwald
http://www_wikidata_org/entity/Q1378996,Simon Small
http://www_wikidata_org/entity/Q1394575,Skaar
http://www_wikidata_org/entity/Q1402066,Feirefiz
http://www_wikidata_org/entity/Q1402540,Mother Nature
http://www_wikidata_org/entity/Q1402637,Knecht Ruprecht
http://www_wikidata_org/entity/Q1408534,Finrod Felagund
http://www_wikidata_org/entity/Q1409866,Donna Martin
http://www_wikidata_org/entity/Q14108338,Pino
http://www_wikidata_org/entity/Q1411375,Namora
http://www_wikidata_org/entity/Q1412516,Samantha Wildman
http://www_wikidata_org/entity/Q1414125,Kor
http://www_wikidata_org/entity/Q1414620,Raszagal
http://www_wikidata_org/entity/Q14153484,Snow White
http://www_wikidata_org/entity/Q1416312,Don Self
http://www_wikidata_org/entity/Q142305,Mother Goose
http://www_wikidata_org/entity/Q14231188,Yachiru Kusajishi
http://www_wikidata_org/entity/Q1426861,Gluttony
http://www_wikidata_org/entity/Q1427625,Swamp Thing
http://www_wikidata_org/entity/Q14277093,Q14277093
http://www_wikidata_org/entity/Q1428628,Long John Silver
http://www_wikidata_org/entity/Q14296686,Nero
http://www_wikidata_org/entity/Q1432255,Puffy
http://www_wikidata_org/entity/Q14388733,Gregorovitch
http://www_wikidata_org/entity/Q14413996,Sito Jaxa
http://www_wikidata_org/entity/Q1449433,Little Erna
http://www_wikidata_org/entity/Q1449891,Sloth
http://www_wikidata_org/entity/Q1451189,Loial
http://www_wikidata_org/entity/Q14513226,Q14513226
http://www_wikidata_org/entity/Q1451488,Q1451488
http://www_wikidata_org/entity/Q14520183,Woefdram
http://www_wikidata_org/entity/Q1454203,Freifrau von Kö
http://www_wikidata_org/entity/Q1454316,Kōichi Zenigata
http://www_wikidata_org/entity/Q1458159,Professor Frink
http://www_wikidata_org/entity/Q1465518,Wyatt Mathewson
http://www_wikidata_org/entity/Q1468761,Zeta
http://www_wikidata_org/entity/Q1469475,Marcus Didius Falco
http://www_wikidata_org/entity/Q1471214,Lord Emsworth
http://www_wikidata_org/entity/Q14725004,Bathilda Bagshot
http://www_wikidata_org/entity/Q14751088,Q14751088
http://www_wikidata_org/entity/Q1476778,"Sheena, Queen of the Jungle"
http://www_wikidata_org/entity/Q14828573,Lory
http://www_wikidata_org/entity/Q14848752,Aad van der Naad
http://www_wikidata_org/entity/Q1487045,Marcie Walsh McBain
http://www_wikidata_org/entity/Q1488489,2-1B
http://www_wikidata_org/entity/Q14905857,Alecto Carrow
http://www_wikidata_org/entity/Q14906045,Goomboss
http://www_wikidata_org/entity/Q14906452,Madril
http://www_wikidata_org/entity/Q1490700,4-LOM
